match_date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,goal_diff,total_goals,home_result,is_competitive,home_points,away_points,match_id,source,source_match_id,source_competition_id,source_competition_name,source_generated_at_utc
1965-05-16,Uruguay,Chile,1,1,Copa Juan Pinto Durán,Montevideo,Uruguay,False,0.0,2.0,draw,True,1.0,1.0,1965-05-16::Uruguay::Chile,historical_csv,,,,
1965-05-19,Norway,Thailand,7,0,Friendly,Bergen,Norway,False,7.0,7.0,home,False,3.0,0.0,1965-05-19::Norway::Thailand,historical_csv,,,,
1965-05-22,Iran,Turkey,1,2,Friendly,Tehran,Iran,False,-1.0,3.0,away,False,0.0,3.0,1965-05-22::Iran::Turkey,historical_csv,,,,
1965-05-22,Jamaica,Costa Rica,1,1,FIFA World Cup qualification,Kingston,Jamaica,False,0.0,2.0,draw,True,1.0,1.0,1965-05-22::Jamaica::Costa Rica,historical_csv,,,,
1965-05-23,German DR,Hungary,1,1,FIFA World Cup qualification,Leipzig,German DR,False,0.0,2.0,draw,True,1.0,1.0,1965-05-23::German DR::Hungary,historical_csv,,,,
1965-05-23,Mali,Guinea,2,1,African Cup of Nations qualification,Bamako,Mali,False,1.0,3.0,home,True,3.0,0.0,1965-05-23::Mali::Guinea,historical_csv,,,,
1965-05-23,Poland,Scotland,1,1,FIFA World Cup qualification,Chorzów,Poland,False,0.0,2.0,draw,True,1.0,1.0,1965-05-23::Poland::Scotland,historical_csv,,,,
1965-05-23,Russia,Greece,3,1,FIFA World Cup qualification,Moscow,Soviet Union,True,2.0,4.0,home,True,3.0,0.0,1965-05-23::Russia::Greece,historical_csv,,,,
1965-05-23,Uruguay,Venezuela,5,0,FIFA World Cup qualification,Montevideo,Uruguay,False,5.0,5.0,home,True,3.0,0.0,1965-05-23::Uruguay::Venezuela,historical_csv,,,,
1965-05-24,Iran,Turkey,2,1,Friendly,Tehran,Iran,False,1.0,3.0,home,False,3.0,0.0,1965-05-24::Iran::Turkey,historical_csv,,,,
1965-05-26,Switzerland,Germany,0,1,Friendly,Basel,Switzerland,False,-1.0,1.0,away,False,0.0,3.0,1965-05-26::Switzerland::Germany,historical_csv,,,,
1965-05-27,Finland,Scotland,1,2,FIFA World Cup qualification,Helsinki,Finland,False,-1.0,3.0,away,True,0.0,3.0,1965-05-27::Finland::Scotland,historical_csv,,,,
1965-05-27,Norway,Luxembourg,4,2,FIFA World Cup qualification,Trondheim,Norway,False,2.0,6.0,home,True,3.0,0.0,1965-05-27::Norway::Luxembourg,historical_csv,,,,
1965-05-29,Liberia,Ivory Coast,0,1,African Cup of Nations qualification,Monrovia,Liberia,False,-1.0,1.0,away,True,0.0,3.0,1965-05-29::Liberia::Ivory Coast,historical_csv,,,,
1965-05-30,Romania,Czechoslovakia,1,0,FIFA World Cup qualification,Bucharest,Romania,False,1.0,1.0,home,True,3.0,0.0,1965-05-30::Romania::Czechoslovakia,historical_csv,,,,
1965-05-30,Russia,Wales,2,1,FIFA World Cup qualification,Moscow,Soviet Union,True,1.0,3.0,home,True,3.0,0.0,1965-05-30::Russia::Wales,historical_csv,,,,
1965-05-30,Venezuela,Uruguay,1,3,FIFA World Cup qualification,Caracas,Venezuela,False,-2.0,4.0,away,True,0.0,3.0,1965-05-30::Venezuela::Uruguay,historical_csv,,,,
1965-06-02,Brazil,Belgium,5,0,Friendly,Rio de Janeiro,Brazil,False,5.0,5.0,home,False,3.0,0.0,1965-06-02::Brazil::Belgium,historical_csv,,,,
1965-06-02,Venezuela,Peru,3,6,FIFA World Cup qualification,Caracas,Venezuela,False,-3.0,9.0,away,True,0.0,3.0,1965-06-02::Venezuela::Peru,historical_csv,,,,
1965-06-03,France,Argentina,0,0,Friendly,Paris,France,False,0.0,0.0,draw,False,1.0,1.0,1965-06-03::France::Argentina,historical_csv,,,,
1965-06-06,Brazil,Germany,2,0,Friendly,Rio de Janeiro,Brazil,False,2.0,2.0,home,False,3.0,0.0,1965-06-06::Brazil::Germany,historical_csv,,,,
1965-06-06,Guinea,Mali,2,1,African Cup of Nations qualification,Conakry,Guinea,False,1.0,3.0,home,True,3.0,0.0,1965-06-06::Guinea::Mali,historical_csv,,,,
1965-06-06,Peru,Uruguay,0,1,FIFA World Cup qualification,Lima,Peru,False,-1.0,1.0,away,True,0.0,3.0,1965-06-06::Peru::Uruguay,historical_csv,,,,
1965-06-09,Brazil,Argentina,0,0,Friendly,Rio de Janeiro,Brazil,False,0.0,0.0,draw,False,1.0,1.0,1965-06-09::Brazil::Argentina,historical_csv,,,,
1965-06-09,Denmark,Finland,3,1,Nordic Championship,Copenhagen,Denmark,False,2.0,4.0,home,True,3.0,0.0,1965-06-09::Denmark::Finland,historical_csv,,,,
1965-06-13,Austria,Hungary,0,1,FIFA World Cup qualification,Vienna,Austria,False,-1.0,1.0,away,True,0.0,3.0,1965-06-13::Austria::Hungary,historical_csv,,,,
1965-06-13,Bulgaria,Israel,4,0,FIFA World Cup qualification,Sofia,Bulgaria,False,4.0,4.0,home,True,3.0,0.0,1965-06-13::Bulgaria::Israel,historical_csv,,,,
1965-06-13,Uruguay,Peru,2,1,FIFA World Cup qualification,Montevideo,Uruguay,False,1.0,3.0,home,True,3.0,0.0,1965-06-13::Uruguay::Peru,historical_csv,,,,
1965-06-14,Portugal,Romania,2,1,FIFA World Cup qualification,Oeiras,Portugal,False,1.0,3.0,home,True,3.0,0.0,1965-06-14::Portugal::Romania,historical_csv,,,,
1965-06-16,Norway,Yugoslavia,3,0,FIFA World Cup qualification,Oslo,Norway,False,3.0,3.0,home,True,3.0,0.0,1965-06-16::Norway::Yugoslavia,historical_csv,,,,
1965-06-16,Sweden,Italy,2,2,Friendly,Malmö,Sweden,False,0.0,4.0,draw,False,1.0,1.0,1965-06-16::Sweden::Italy,historical_csv,,,,
1965-06-17,Algeria,Brazil,0,3,Friendly,Oran,Algeria,False,-3.0,3.0,away,False,0.0,3.0,1965-06-17::Algeria::Brazil,historical_csv,,,,
1965-06-20,Denmark,Sweden,2,1,Nordic Championship,Copenhagen,Denmark,False,1.0,3.0,home,True,3.0,0.0,1965-06-20::Denmark::Sweden,historical_csv,,,,
1965-06-23,Finland,Italy,0,2,FIFA World Cup qualification,Helsinki,Finland,False,-2.0,2.0,away,True,0.0,3.0,1965-06-23::Finland::Italy,historical_csv,,,,
1965-06-24,Portugal,Brazil,0,0,Friendly,Porto,Portugal,False,0.0,0.0,draw,False,1.0,1.0,1965-06-24::Portugal::Brazil,historical_csv,,,,
1965-06-27,Congo,Benin,1,6,Friendly,Brazzaville,Congo,False,-5.0,7.0,away,False,0.0,3.0,1965-06-27::Congo::Benin,historical_csv,,,,
1965-06-27,Hungary,Italy,2,1,Friendly,Budapest,Hungary,False,1.0,3.0,home,False,3.0,0.0,1965-06-27::Hungary::Italy,historical_csv,,,,
1965-06-27,Russia,Denmark,6,0,FIFA World Cup qualification,Moscow,Soviet Union,True,6.0,6.0,home,True,3.0,0.0,1965-06-27::Russia::Denmark,historical_csv,,,,
1965-06-30,Sweden,Brazil,1,2,Friendly,Solna,Sweden,False,-1.0,3.0,away,False,0.0,3.0,1965-06-30::Sweden::Brazil,historical_csv,,,,
1965-07-04,Russia,Brazil,0,3,Friendly,Moscow,Soviet Union,False,-3.0,3.0,away,False,0.0,3.0,1965-07-04::Russia::Brazil,historical_csv,,,,
1965-07-05,Iceland,Denmark,1,3,Friendly,Reykjavík,Iceland,False,-2.0,4.0,away,False,0.0,3.0,1965-07-05::Iceland::Denmark,historical_csv,,,,
1965-07-11,Honduras,Costa Rica,1,1,Friendly,Tegucigalpa,Honduras,False,0.0,2.0,draw,False,1.0,1.0,1965-07-11::Honduras::Costa Rica,historical_csv,,,,
1965-07-14,Argentina,Chile,1,0,Copa Carlos Dittborn,Buenos Aires,Argentina,False,1.0,1.0,home,True,3.0,0.0,1965-07-14::Argentina::Chile,historical_csv,,,,
1965-07-19,Congo,Uganda,2,1,All-African Games,Brazzaville,Congo,False,1.0,3.0,home,True,3.0,0.0,1965-07-19::Congo::Uganda,historical_csv,,,,
1965-07-19,Ivory Coast,Algeria,1,0,All-African Games,Brazzaville,Congo,True,1.0,1.0,home,True,3.0,0.0,1965-07-19::Ivory Coast::Algeria,historical_csv,,,,
1965-07-19,Madagascar,DR Congo,0,7,All-African Games,Brazzaville,Congo,True,-7.0,7.0,away,True,0.0,3.0,1965-07-19::Madagascar::DR Congo,historical_csv,,,,
1965-07-19,Mali,Togo,1,2,All-African Games,Brazzaville,Congo,True,-1.0,3.0,away,True,0.0,3.0,1965-07-19::Mali::Togo,historical_csv,,,,
1965-07-20,Algeria,DR Congo,4,1,All-African Games,Brazzaville,Congo,True,3.0,5.0,home,True,3.0,0.0,1965-07-20::Algeria::DR Congo,historical_csv,,,,
1965-07-20,Colombia,Ecuador,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False,-1.0,1.0,away,True,0.0,3.0,1965-07-20::Colombia::Ecuador,historical_csv,,,,
1965-07-20,Congo,Togo,7,2,All-African Games,Brazzaville,Congo,False,5.0,9.0,home,True,3.0,0.0,1965-07-20::Congo::Togo,historical_csv,,,,
1965-07-20,Ivory Coast,Madagascar,5,0,All-African Games,Brazzaville,Congo,True,5.0,5.0,home,True,3.0,0.0,1965-07-20::Ivory Coast::Madagascar,historical_csv,,,,
1965-07-20,Mali,Uganda,5,1,All-African Games,Brazzaville,Congo,True,4.0,6.0,home,True,3.0,0.0,1965-07-20::Mali::Uganda,historical_csv,,,,
1965-07-20,Togo,Uganda,1,1,All-African Games,Brazzaville,Congo,True,0.0,2.0,draw,True,1.0,1.0,1965-07-20::Togo::Uganda,historical_csv,,,,
1965-07-21,Algeria,Madagascar,1,0,All-African Games,Brazzaville,Congo,True,1.0,1.0,home,True,3.0,0.0,1965-07-21::Algeria::Madagascar,historical_csv,,,,
1965-07-21,Chile,Argentina,1,1,Copa Carlos Dittborn,Santiago,Chile,False,0.0,2.0,draw,True,1.0,1.0,1965-07-21::Chile::Argentina,historical_csv,,,,
1965-07-21,Congo,Mali,1,2,All-African Games,Brazzaville,Congo,False,-1.0,3.0,away,True,0.0,3.0,1965-07-21::Congo::Mali,historical_csv,,,,
1965-07-21,Ivory Coast,DR Congo,1,1,All-African Games,Brazzaville,Congo,True,0.0,2.0,draw,True,1.0,1.0,1965-07-21::Ivory Coast::DR Congo,historical_csv,,,,
1965-07-21,Pakistan,Turkey,1,3,Friendly,Tehran,Iran,True,-2.0,4.0,away,False,0.0,3.0,1965-07-21::Pakistan::Turkey,historical_csv,,,,
1965-07-23,Congo,Ivory Coast,1,0,All-African Games,Brazzaville,Congo,False,1.0,1.0,home,True,3.0,0.0,1965-07-23::Congo::Ivory Coast,historical_csv,,,,
1965-07-23,Iran,Pakistan,4,1,Friendly,Tehran,Iran,False,3.0,5.0,home,False,3.0,0.0,1965-07-23::Iran::Pakistan,historical_csv,,,,
1965-07-23,Mali,Algeria,2,1,All-African Games,Brazzaville,Congo,True,1.0,3.0,home,True,3.0,0.0,1965-07-23::Mali::Algeria,historical_csv,,,,
1965-07-25,Congo,Mali,0,0,All-African Games,Brazzaville,Congo,False,0.0,0.0,draw,True,1.0,1.0,1965-07-25::Congo::Mali,historical_csv,,,,
1965-07-25,DR Congo,Togo,5,1,All-African Games,Brazzaville,Congo,True,4.0,6.0,home,True,3.0,0.0,1965-07-25::DR Congo::Togo,historical_csv,,,,
1965-07-25,Ecuador,Colombia,2,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,2.0,2.0,home,True,3.0,0.0,1965-07-25::Ecuador::Colombia,historical_csv,,,,
1965-07-25,Iran,Turkey,0,0,Friendly,Tehran,Iran,False,0.0,0.0,draw,False,1.0,1.0,1965-07-25::Iran::Turkey,historical_csv,,,,
1965-07-25,Ivory Coast,Algeria,2,0,All-African Games,Brazzaville,Congo,True,2.0,2.0,home,True,3.0,0.0,1965-07-25::Ivory Coast::Algeria,historical_csv,,,,
1965-07-25,Paraguay,Bolivia,2,0,FIFA World Cup qualification,Asunción,Paraguay,False,2.0,2.0,home,True,3.0,0.0,1965-07-25::Paraguay::Bolivia,historical_csv,,,,
1965-07-25,Suriname,French Guiana,7,0,Friendly,Paramaribo,Dutch Guyana,False,7.0,7.0,home,False,3.0,0.0,1965-07-25::Suriname::French Guiana,historical_csv,,,,
1965-07-25,Uganda,Madagascar,5,0,All-African Games,Brazzaville,Congo,True,5.0,5.0,home,True,3.0,0.0,1965-07-25::Uganda::Madagascar,historical_csv,,,,
1965-07-26,DR Congo,Uganda,6,2,All-African Games,Brazzaville,Congo,True,4.0,8.0,home,True,3.0,0.0,1965-07-26::DR Congo::Uganda,historical_csv,,,,
1965-07-26,Suriname,French Guiana,5,0,Friendly,Paramaribo,Dutch Guyana,False,5.0,5.0,home,False,3.0,0.0,1965-07-26::Suriname::French Guiana,historical_csv,,,,
1965-07-26,Togo,Madagascar,1,0,All-African Games,Brazzaville,Congo,True,1.0,1.0,home,True,3.0,0.0,1965-07-26::Togo::Madagascar,historical_csv,,,,
1965-07-30,Jordan,Iraq,0,0,Friendly,Amman,Jordan,False,0.0,0.0,draw,False,1.0,1.0,1965-07-30::Jordan::Iraq,historical_csv,,,,
1965-08-01,Argentina,Paraguay,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,3.0,3.0,home,True,3.0,0.0,1965-08-01::Argentina::Paraguay,historical_csv,,,,
1965-08-01,Chile,Colombia,7,2,FIFA World Cup qualification,Santiago,Chile,False,5.0,9.0,home,True,3.0,0.0,1965-08-01::Chile::Colombia,historical_csv,,,,
1965-08-02,China,Indonesia,3,0,Friendly,Pyongyang,North Korea,True,3.0,3.0,home,False,3.0,0.0,1965-08-02::China::Indonesia,historical_csv,,,,
1965-08-02,North Korea,North Vietnam,1,0,Friendly,Pyongyang,North Korea,False,1.0,1.0,home,False,3.0,0.0,1965-08-02::North Korea::North Vietnam,historical_csv,,,,
1965-08-03,Cambodia,North Vietnam,1,1,Friendly,Pyongyang,North Korea,True,0.0,2.0,draw,False,1.0,1.0,1965-08-03::Cambodia::North Vietnam,historical_csv,,,,
1965-08-03,Guinea,Indonesia,3,1,Friendly,Pyongyang,North Korea,True,2.0,4.0,home,False,3.0,0.0,1965-08-03::Guinea::Indonesia,historical_csv,,,,
1965-08-04,North Korea,China,3,0,Friendly,Pyongyang,North Korea,False,3.0,3.0,home,False,3.0,0.0,1965-08-04::North Korea::China,historical_csv,,,,
1965-08-05,Jamaica,Trinidad and Tobago,4,0,Friendly,Kingston,Jamaica,False,4.0,4.0,home,False,3.0,0.0,1965-08-05::Jamaica::Trinidad and Tobago,historical_csv,,,,
1965-08-06,Cambodia,Indonesia,0,0,Friendly,Pyongyang,North Korea,True,0.0,0.0,draw,False,1.0,1.0,1965-08-06::Cambodia::Indonesia,historical_csv,,,,
1965-08-06,Guinea,North Vietnam,1,2,Friendly,Pyongyang,North Korea,True,-1.0,3.0,away,False,0.0,3.0,1965-08-06::Guinea::North Vietnam,historical_csv,,,,
1965-08-07,Cambodia,China,1,3,Friendly,Pyongyang,North Korea,True,-2.0,4.0,away,False,0.0,3.0,1965-08-07::Cambodia::China,historical_csv,,,,
1965-08-07,Colombia,Chile,2,0,FIFA World Cup qualification,Barranquilla,Colombia,False,2.0,2.0,home,True,3.0,0.0,1965-08-07::Colombia::Chile,historical_csv,,,,
1965-08-07,North Korea,Guinea,3,0,Friendly,Pyongyang,North Korea,False,3.0,3.0,home,False,3.0,0.0,1965-08-07::North Korea::Guinea,historical_csv,,,,
1965-08-08,Finland,Norway,4,0,Nordic Championship,Helsinki,Finland,False,4.0,4.0,home,True,3.0,0.0,1965-08-08::Finland::Norway,historical_csv,,,,
1965-08-08,North Korea,Indonesia,3,0,Friendly,Pyongyang,North Korea,False,3.0,3.0,home,False,3.0,0.0,1965-08-08::North Korea::Indonesia,historical_csv,,,,
1965-08-08,Paraguay,Argentina,0,0,FIFA World Cup qualification,Asunción,Paraguay,False,0.0,0.0,draw,True,1.0,1.0,1965-08-08::Paraguay::Argentina,historical_csv,,,,
1965-08-09,China,North Vietnam,3,3,Friendly,Pyongyang,North Korea,True,0.0,6.0,draw,False,1.0,1.0,1965-08-09::China::North Vietnam,historical_csv,,,,
1965-08-10,China,Guinea,2,0,Friendly,Pyongyang,North Korea,True,2.0,2.0,home,False,3.0,0.0,1965-08-10::China::Guinea,historical_csv,,,,
1965-08-10,North Korea,Cambodia,4,0,Friendly,Pyongyang,North Korea,False,4.0,4.0,home,False,3.0,0.0,1965-08-10::North Korea::Cambodia,historical_csv,,,,
1965-08-11,Indonesia,North Vietnam,2,1,Friendly,Pyongyang,North Korea,True,1.0,3.0,home,False,3.0,0.0,1965-08-11::Indonesia::North Vietnam,historical_csv,,,,
1965-08-14,Liberia,DR Congo,2,1,African Cup of Nations qualification,Monrovia,Liberia,False,1.0,3.0,home,True,3.0,0.0,1965-08-14::Liberia::DR Congo,historical_csv,,,,
1965-08-14,Malaysia,Japan,2,2,Merdeka Tournament,Kuala Lumpur,Malaysia,False,0.0,4.0,draw,True,1.0,1.0,1965-08-14::Malaysia::Japan,historical_csv,,,,
1965-08-14,South Korea,Thailand,2,3,Merdeka Tournament,Kuala Lumpur,Malaysia,True,-1.0,5.0,away,True,0.0,3.0,1965-08-14::South Korea::Thailand,historical_csv,,,,
1965-08-15,Ecuador,Chile,2,2,FIFA World Cup qualification,Guayaquil,Ecuador,False,0.0,4.0,draw,True,1.0,1.0,1965-08-15::Ecuador::Chile,historical_csv,,,,
1965-08-15,India,Japan,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True,0.0,2.0,draw,True,1.0,1.0,1965-08-15::India::Japan,historical_csv,,,,
1965-08-15,Myanmar,Hong Kong,4,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True,2.0,6.0,home,True,3.0,0.0,1965-08-15::Myanmar::Hong Kong,historical_csv,,,,
1965-08-15,Vietnam Republic,Taiwan,5,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True,3.0,7.0,home,True,3.0,0.0,1965-08-15::Vietnam Republic::Taiwan,historical_csv,,,,
1965-08-17,Argentina,Bolivia,4,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,3.0,5.0,home,True,3.0,0.0,1965-08-17::Argentina::Bolivia,historical_csv,,,,
1965-08-17,Hong Kong,Vietnam Republic,1,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True,-1.0,3.0,away,True,0.0,3.0,1965-08-17::Hong Kong::Vietnam Republic,historical_csv,,,,
1965-08-17,Malaysia,South Korea,0,2,Merdeka Tournament,Kuala Lumpur,Malaysia,False,-2.0,2.0,away,True,0.0,3.0,1965-08-17::Malaysia::South Korea,historical_csv,,,,
1965-08-18,Japan,Taiwan,0,4,Merdeka Tournament,Kuala Lumpur,Malaysia,True,-4.0,4.0,away,True,0.0,3.0,1965-08-18::Japan::Taiwan,historical_csv,,,,
1965-08-19,Hong Kong,India,2,2,Merdeka Tournament,Ipoh,Malaysia,True,0.0,4.0,draw,True,1.0,1.0,1965-08-19::Hong Kong::India,historical_csv,,,,
1965-08-19,Malaysia,Vietnam Republic,3,3,Merdeka Tournament,Ipoh,Malaysia,False,0.0,6.0,draw,True,1.0,1.0,1965-08-19::Malaysia::Vietnam Republic,historical_csv,,,,
1965-08-20,Japan,Myanmar,3,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True,2.0,4.0,home,True,3.0,0.0,1965-08-20::Japan::Myanmar,historical_csv,,,,
1965-08-20,Thailand,Taiwan,2,3,Merdeka Tournament,Kuala Lumpur,Malaysia,True,-1.0,5.0,away,True,0.0,3.0,1965-08-20::Thailand::Taiwan,historical_csv,,,,
1965-08-21,Malaysia,India,0,3,Merdeka Tournament,Ipoh,Malaysia,False,-3.0,3.0,away,True,0.0,3.0,1965-08-21::Malaysia::India,historical_csv,,,,
1965-08-21,South Korea,Vietnam Republic,0,0,Merdeka Tournament,Ipoh,Malaysia,True,0.0,0.0,draw,True,1.0,1.0,1965-08-21::South Korea::Vietnam Republic,historical_csv,,,,
1965-08-22,Bolivia,Paraguay,2,1,FIFA World Cup qualification,La Paz,Bolivia,False,1.0,3.0,home,True,3.0,0.0,1965-08-22::Bolivia::Paraguay,historical_csv,,,,
1965-08-22,Chile,Ecuador,3,1,FIFA World Cup qualification,Santiago,Chile,False,2.0,4.0,home,True,3.0,0.0,1965-08-22::Chile::Ecuador,historical_csv,,,,
1965-08-22,Myanmar,Thailand,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True,0.0,2.0,draw,True,1.0,1.0,1965-08-22::Myanmar::Thailand,historical_csv,,,,
1965-08-22,Sudan,Uganda,4,1,African Cup of Nations qualification,Khartoum,Sudan,False,3.0,5.0,home,True,3.0,0.0,1965-08-22::Sudan::Uganda,historical_csv,,,,
1965-08-22,Sweden,Finland,2,2,Nordic Championship,Luleå,Sweden,False,0.0,4.0,draw,True,1.0,1.0,1965-08-22::Sweden::Finland,historical_csv,,,,
1965-08-23,India,South Korea,0,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True,-1.0,1.0,away,True,0.0,3.0,1965-08-23::India::South Korea,historical_csv,,,,
1965-08-23,Malaysia,Hong Kong,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,False,-2.0,4.0,away,True,0.0,3.0,1965-08-23::Malaysia::Hong Kong,historical_csv,,,,
1965-08-24,Japan,Thailand,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,0.0,0.0,draw,True,1.0,1.0,1965-08-24::Japan::Thailand,historical_csv,,,,
1965-08-24,Myanmar,Taiwan,3,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True,2.0,4.0,home,True,3.0,0.0,1965-08-24::Myanmar::Taiwan,historical_csv,,,,
1965-08-25,Hong Kong,South Korea,0,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True,-1.0,1.0,away,True,0.0,3.0,1965-08-25::Hong Kong::South Korea,historical_csv,,,,
1965-08-25,India,Vietnam Republic,2,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,2.0,2.0,home,True,3.0,0.0,1965-08-25::India::Vietnam Republic,historical_csv,,,,
1965-08-27,Hong Kong,Thailand,1,1,Merdeka Tournament,Ipoh,Malaysia,True,0.0,2.0,draw,True,1.0,1.0,1965-08-27::Hong Kong::Thailand,historical_csv,,,,
1965-08-27,Myanmar,India,1,1,Merdeka Tournament,Ipoh,Malaysia,True,0.0,2.0,draw,True,1.0,1.0,1965-08-27::Myanmar::India,historical_csv,,,,
1965-08-28,Gabon,Nigeria,2,2,Friendly,Libreville,Gabon,False,0.0,4.0,draw,False,1.0,1.0,1965-08-28::Gabon::Nigeria,historical_csv,,,,
1965-08-28,Japan,Vietnam Republic,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True,1.0,3.0,home,True,3.0,0.0,1965-08-28::Japan::Vietnam Republic,historical_csv,,,,
1965-08-28,South Korea,Taiwan,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True,0.0,2.0,draw,True,1.0,1.0,1965-08-28::South Korea::Taiwan,historical_csv,,,,
1965-08-29,Bolivia,Argentina,1,2,FIFA World Cup qualification,La Paz,Bolivia,False,-1.0,3.0,away,True,0.0,3.0,1965-08-29::Bolivia::Argentina,historical_csv,,,,
1965-08-29,Gabon,Nigeria,1,4,Friendly,Libreville,Gabon,False,-3.0,5.0,away,False,0.0,3.0,1965-08-29::Gabon::Nigeria,historical_csv,,,,
1965-08-31,Singapore,India,1,2,Friendly,Kallang,Singapore,False,-1.0,3.0,away,False,0.0,3.0,1965-08-31::Singapore::India,historical_csv,,,,
1965-09-04,Bulgaria,German DR,3,2,Friendly,Varna,Bulgaria,False,1.0,5.0,home,False,3.0,0.0,1965-09-04::Bulgaria::German DR,historical_csv,,,,
1965-09-04,Russia,Yugoslavia,0,0,Friendly,Moscow,Soviet Union,False,0.0,0.0,draw,False,1.0,1.0,1965-09-04::Russia::Yugoslavia,historical_csv,,,,
1965-09-05,DR Congo,Ivory Coast,4,2,African Cup of Nations qualification,Brazzaville,Congo,True,2.0,6.0,home,True,3.0,0.0,1965-09-05::DR Congo::Ivory Coast,historical_csv,,,,
1965-09-05,Hungary,Austria,3,0,FIFA World Cup qualification,Budapest,Hungary,False,3.0,3.0,home,True,3.0,0.0,1965-09-05::Hungary::Austria,historical_csv,,,,
1965-09-07,Brazil,Uruguay,3,0,Friendly,Belo Horizonte,Brazil,False,3.0,3.0,home,False,3.0,0.0,1965-09-07::Brazil::Uruguay,historical_csv,,,,
1965-09-11,New Caledonia,Tahiti,4,1,Friendly,Nouméa,New Caledonia,False,3.0,5.0,home,False,3.0,0.0,1965-09-11::New Caledonia::Tahiti,historical_csv,,,,
1965-09-12,Zambia,Kenya,3,3,Friendly,Ndola,Zambia,False,0.0,6.0,draw,False,1.0,1.0,1965-09-12::Zambia::Kenya,historical_csv,,,,
1965-09-13,New Caledonia,Tahiti,2,1,Friendly,Nouméa,New Caledonia,False,1.0,3.0,home,False,3.0,0.0,1965-09-13::New Caledonia::Tahiti,historical_csv,,,,
1965-09-14,Zambia,Kenya,2,3,Friendly,Kitwe,Zambia,False,-1.0,5.0,away,False,0.0,3.0,1965-09-14::Zambia::Kenya,historical_csv,,,,
1965-09-15,Norway,France,0,1,FIFA World Cup qualification,Oslo,Norway,False,-1.0,1.0,away,True,0.0,3.0,1965-09-15::Norway::France,historical_csv,,,,
1965-09-18,Uganda,Zambia,2,2,Friendly,Kampala,Uganda,False,0.0,4.0,draw,False,1.0,1.0,1965-09-18::Uganda::Zambia,historical_csv,,,,
1965-09-19,Czechoslovakia,Romania,3,1,FIFA World Cup qualification,Prague,Czechoslovakia,False,2.0,4.0,home,True,3.0,0.0,1965-09-19::Czechoslovakia::Romania,historical_csv,,,,
1965-09-19,Luxembourg,Yugoslavia,2,5,FIFA World Cup qualification,Luxembourg,Luxembourg,False,-3.0,7.0,away,True,0.0,3.0,1965-09-19::Luxembourg::Yugoslavia,historical_csv,,,,
1965-09-19,Zambia,Kenya,3,2,Friendly,Lusaka,Zambia,False,1.0,5.0,home,False,3.0,0.0,1965-09-19::Zambia::Kenya,historical_csv,,,,
1965-09-21,DR Congo,Liberia,3,2,African Cup of Nations qualification,Brazzaville,Congo,True,1.0,5.0,home,True,3.0,0.0,1965-09-21::DR Congo::Liberia,historical_csv,,,,
1965-09-21,Ivory Coast,Liberia,4,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,4.0,4.0,home,True,3.0,0.0,1965-09-21::Ivory Coast::Liberia,historical_csv,,,,
1965-09-25,Uganda,Zanzibar,4,1,Friendly,Kampala,Uganda,False,3.0,5.0,home,False,3.0,0.0,1965-09-25::Uganda::Zanzibar,historical_csv,,,,
1965-09-26,Bulgaria,Belgium,3,0,FIFA World Cup qualification,Sofia,Bulgaria,False,3.0,3.0,home,True,3.0,0.0,1965-09-26::Bulgaria::Belgium,historical_csv,,,,
